,env,spec,mfcc
260,0.07108517290506661,0.12198334608771355,0.12750763098687673
261,-0.015403807253524074,0.06272182565144736,0.05854797895047792
262,0.002321552811773875,0.11088559742503383,0.018908108067763163
263,0.02337087206449137,0.07373346747369106,0.09198283470966681
264,-0.0973700648739691,-0.038975247533132536,-0.00485703047871065
265,0.01753306989132606,-0.05090035595640026,-0.05756329030976294
266,0.03373739784323392,-0.005325015392749014,0.016144562494469696
267,0.06571556484184551,0.11432778780746533,0.12531103299869745
268,0.004913181476630155,0.10578102633245698,0.10714087330072372
269,-0.023737323713284852,0.024814827206537736,0.05652239741640784
270,-0.009238831802029297,0.03734883045454087,0.03910219277552106
271,-0.052854313066850664,0.013997418049749934,0.047926344861007567
272,-0.0016625809264731672,0.06481126878646312,0.023126237022576542
273,0.062142231084589786,0.09184680045846869,0.03910604556745281
274,0.010811126545334202,-0.030732493405005234,-0.09265868516649976
275,0.029400155657806414,0.09236657893022249,0.08468183945479348
276,-1.52229789765701e-05,0.09802322803398607,0.023915431464716176
277,0.037583711361613925,0.0067675796696800156,0.017182257622359354
278,0.047632234812669684,0.10940959968224861,0.10310146553300345
279,0.044322945201068525,0.04414186869257818,0.04383201613177319
280,-0.06860760473358277,-0.08276083257219224,-0.04404358965488978
281,0.05043947179077911,-0.044083159662067446,-0.012655796082837017
282,-0.05071182323505406,0.001571230058993084,-0.048376990057561096
283,0.053809469560774315,-0.004023098970681445,-0.04939330269891869
284,0.13178711046879749,-0.016398546549433006,0.0074620123362876545
285,0.12304311739000713,0.10260863491016599,-0.011238855234036466
286,0.08553843555599297,0.050451756669737745,0.06230827364719564
287,-0.06489240582868955,0.10219695762640676,0.08102326703536472
288,0.10918711766381568,0.08790212411905189,0.07415479444947312
289,0.10034095709887914,0.17596351073567593,0.17871940793489013
290,0.12131519394659965,0.11934723221616991,0.07739138815554954
291,0.013194118889290268,-0.09225357181936332,-0.06925919636286819
292,-0.2581134318507601,0.11364449871734066,0.08019564535725475
293,-0.0603671349480534,0.12337663573497382,0.1419628120506928
294,-0.011865809186798724,-0.004540191605110959,0.017625549229137755
295,-0.03254693263980234,0.03476316867493573,0.020203285618762088
296,-0.016203695272420174,0.05241561661751911,-0.05058319750551117
297,-0.11276322001730568,0.05508647388177146,0.021847956101614587
298,-0.11017973967829175,0.08687728394448609,0.07821856269190902
299,0.07393803507071159,0.0504778771753278,0.11880377275974736
300,0.04636939166338988,0.07582950890196798,0.06314468272367153
301,0.03627633995294973,0.03166792872157846,0.04186281124748358
302,0.02907148357874518,0.02875446551854996,0.0463722813214133
303,-0.06987776491168192,0.1688706440215333,0.1719370966264054
304,-0.027707103175341658,-0.034022091285499614,-0.016605717565397464
305,0.007961903559548822,0.008387860448823076,0.004954047521193228
306,-0.013241860593524871,-0.023398353181429354,-0.01895023444052708
307,0.07942941038580822,-0.047135271575011774,-0.05520080814071935
308,-0.05834334196571307,-0.08962610133214008,-0.06788381533568967
309,0.06715557900322774,-0.06977312045546606,0.013625694945299496
310,0.010575924309334952,-0.002154027427630567,-0.023493832229306143
311,-0.0002901409672049507,-0.04166541927524003,-0.042922707338923394
312,-0.015302034112969395,0.08065890010509902,0.0630453500630391
313,-0.009577734085473555,0.1455741068500583,0.1196202973074159
314,0.0012450051364572019,0.08968124484834754,0.040057011211525426
315,0.014270340631438703,-0.010271829331719958,-0.010372407051333155
316,-0.03951442264938634,-0.05774810112279033,-0.00897350599733059
317,-0.008363098757851194,-0.01354769705184226,-0.042393613112469156
318,0.019148060412765677,0.06712466434628693,0.11846354059234995
319,-0.028198098470034443,0.02436255856641037,0.07049713941374788
320,0.012199391616227278,0.06991374143575016,0.07970981898775145
321,-0.11731298380480945,0.1076488881112779,0.08758970868609092
322,0.06731379628237918,0.06781154708672246,0.0849649756795714
323,0.084870287174007,0.07825148771100623,0.00668259763404509
324,0.23243481489211648,-0.04162034441653468,-0.05075972662030448
325,-0.050990748831439656,0.10822580457662159,0.040404537293095566
326,-0.027877715832283025,0.06352331299544435,-0.04982345424927255
327,-0.05431291770164452,-0.06463304304472492,-0.06057475931041859
328,-0.04698793992756553,-0.030398176129687038,0.039415202285940414
329,0.10502693340850988,-0.16522823162512001,-0.0660936217275463
330,0.1255745141265944,-0.05791366659697901,0.06458081467659757
331,0.09934959251535817,0.02232889442938608,-0.000281132561793071
332,0.005710271951301321,-0.008398722678936306,-0.01203659261302759
333,0.010987319764060907,0.05633591718029109,-0.008189691827003567
334,-0.04948384141840486,-0.02849073988102232,-0.04710239590778343
335,-0.0629902460492461,0.21778344150911816,0.1854902086565387
336,-0.04399264544912411,0.02839381480766039,0.0699808057313968
337,-0.12309031688659877,-0.03354023228561822,0.04530929452863687
338,-0.07937384373915266,-0.05255669381296908,-0.03778162733923269
339,-0.01671023498972629,-0.02027575725781031,-0.0017027767800378568
340,0.052882781875302196,-0.06064174049757252,-0.01614622423910361
341,0.008054875685199228,-0.071117594870556,-0.07732831348160218
342,0.053773215525016696,-0.04505718939428148,-0.0530295341509192
343,-0.013829204574608244,-0.04128523582389616,-0.057045424859161996
344,-0.005627040582879803,0.03977327120485148,0.017939227126522708
345,0.026079526474397218,-0.010190433798561105,-0.001673963129520928
346,0.04143443929244541,0.0369544078870738,0.019922299370277903
347,0.042952216358756255,0.06686111785412703,0.06446276062132597
348,0.060753455149399616,0.048883706349808945,0.05537024881217441
349,0.04084853033435079,0.0009780807800793211,0.013179452902109099
350,-0.0375765072871104,-0.046990621404096225,0.011652414884333889
351,0.03794926677085366,-0.00865703033231314,0.017145004848532437
352,-0.034137694420007886,-0.07233312399522522,-0.08340158463286175
353,-0.012413761445881568,-0.0576821851344381,-0.06617976280748081
354,0.03847036816933426,-0.0076381057781233245,0.08616247237590846
355,0.06858066643229518,-0.09469684289121183,0.017993283296160293
356,0.03776253618993833,-0.010814815014251184,-0.002715722010674648
357,0.027830249504260617,-0.04843569405899252,-0.05988550417767622
358,0.2153939255267748,0.1444610249897597,-0.17666634194742653
359,0.33862051318654895,-0.02012914136732159,0.04440602537947764
360,-0.2250679302916828,-0.16296306524928572,-0.08861599166412537
361,0.018613356342656963,-0.03050925194647015,0.029289168935568093
362,0.07935096348801515,-0.09491966266097593,0.008256259274082392
363,0.0802568852158424,-0.056968747527787376,-0.011962162673815639
364,-0.1669103506551483,-0.2193361161037815,-0.12976943123421036
365,-0.013026006238357096,0.03151302589019522,0.04240947035398908
366,0.005713966055515116,0.06416403334395557,0.05920146427740362
367,0.09373228601735564,0.00010360159088330795,-0.036712161195972454
368,0.02611691391220834,-0.04007197064962222,-0.02012302610343674
369,-0.016232583702953923,-0.135363099159644,-0.14201645405982874
370,-0.016232157125942004,-0.03973906616492137,-0.06578480759007468
371,-0.008643550095773066,0.06614387628727385,0.02575039208013357
372,-0.024320186669686845,0.05301036648993227,0.027213107419260973
373,-0.036334449472329264,-0.03937099544393749,-0.06998624692259825
374,0.07042687395369075,-0.07860408354328788,-0.03794595465048077
375,-0.060451576872207646,0.00671896939305273,0.0267298817542046
376,-0.04626583218243059,0.03042919379259265,0.017369100355187482
377,-0.001759426160698918,0.1065644746199305,0.10682008815952118
378,-0.02806946104254292,-0.013358115472465387,0.005549517640016532
379,-0.052863335190565755,-0.012562831366611635,-0.03669618727446848
380,-0.04924222928033822,0.11488976794839312,0.07515913938243939
381,0.01930917431898367,0.0067562296487027815,-0.08117478036981676
382,-0.017083812435070598,-0.0874355045976961,-0.11407495581974995
